名称,摘要
一种玉米脱粒机,本发明公开一种玉米脱粒机，上仓壳位于左仓壳和右仓壳之间，在上仓壳的脱粒端设有位置调节机构；左仓壳的脱粒端固设有出粒斗，且左仓壳和右仓壳的出料端之间固设有一块出料挡板；左、右仓壳和上、下仓壳之间组成的仓室内装有脱粒滚筒，脱粒滚筒外壁上固设有螺旋形导向筋，螺旋形导向筋由第一钢条段和第二钢条段构成，其中第一钢条段的直径为8至10mm，第二钢条段的直径为5至6mm，且第一钢条段的展开长度与第二钢条段的展开长度之比为1:3；左仓壳上的脱粒圆弧面处固设有一根脱粒档杆。本发明通过提高送料速度、便于玉米棒受力及提高出料速度这三个方面来提高脱粒效率，另外简化了上仓壳的位置调节机构，从而便于制作实施。
花生仁储备仓,一种花生仁储备仓，所述储备仓为圆筒形，所述仓底为凹凸结构，仓底包含有由进气孔组成的环形或直线形进气带和至少一个的出料口，出料开口四周的下料面为向出料开口倾斜结构。本发明的花生仁储备仓可靠的密封性和仓底的进气带以及出料开口处的进气孔两级进气结构，有效地保障了对筒仓内部温度调节的实现，并且通过通入氮气或臭氧和活性氧能很好地消除仓内的霉菌和真菌霉素，仓底为凹凸结构，出料开口四周的下料面为向出料开口倾斜结构，消除了出料时的残留料死角，极大地提高了生产效率。
谷物脱粒机,本发明涉及农机领域，特别涉及谷物脱粒机，包括：脱粒装置、导流槽和过滤装置；所述过滤装置中设有可沿自身轴线旋转的筛筒，所述筛筒的轴线与水平面平行；所述筛筒在径向方向的截面的直径从一端到另一端逐渐缩小，口径较小的一端设有入料口，口径较大的一端设有出料口；所述筛筒的表面设有多个下料孔；所述脱粒装置中设有排料口，所述导流槽位于所述排料口的下方，其开口朝向所述排料口；所述导流槽的一端和所述入料口连通，本发明能够加快谷物的过滤速度。
秸秆粉碎机喂料仓的自动调节平衡支撑装置,本发明涉及一种秸秆粉碎机喂料仓的自动调节平衡支撑装置，它包括连接在喂料仓上的支撑环（A），支撑装置包括；平衡座（1）和底座（4），平衡座（1）上设有连接座（2），底座（4）的上设有支座（3），支座（3）上设有销轴（6），连接座（2）与销轴（6）连接，平衡座（1）一端设有水平轴(10)、支撑板（8），支撑板（8）上设有垂直轴（9），水平轴（10）上设有垂直支撑轴承（11），垂直轴（9）上设有水平支撑轴承（7）。由于采用了上述技术方案，使得本发明具有结构简单实用，确保喂料仓运转平稳等优点。
甘蔗自动捆扎机,本发明涉及一种甘蔗自动捆扎机，该捆扎机主要由机架、传动箱、送线机构、下料机构、抱紧机构和打结机构等组成。传动箱内部为齿轮箱，通过一主动轴将动力分别输出给四个机构的动力轴，在传输的过程中通过不完全齿轮的啮合，达到主动轴做不间歇匀速转动，而四个机构动力输出轴按照一定的时间间隔分别做间歇运动，从而实现下料——抱紧——送线——打结四个过程。本发明之甘蔗自动捆扎机的研制能够实现剥叶后的甘蔗自动捆扎成捆，大大减轻了劳动强度，提高了甘蔗收割环节的效率，适合于我国农村实用。本发明之甘蔗自动捆扎机的研制成果能够填补我国农机行业在该领域的空白。
反向旋耕高宽垄双行木薯播种机,一种反向旋耕高宽垄双行木薯播种机，包括机架和安装在机架上的行走轮及播种机构、所述播种机构包括起垄机构、下肥机构、定长切断定株距分布机构和培土机构；所述下肥机构、定长切断定株距分布机构通过传动链条与行走轮带动的传动链轮传动连接；所述起垄机构为反向旋耕高宽垄起垄机构，包括传动装置和反向旋耕器，所述传动装置与挂接的拖拉机输出轴输出的动力传动连接，所述反向旋耕器由2个三叶式螺旋叶片。采用本发明之反向旋耕高宽垄双行木薯播种机进行播种，起垄高、垄沟深且宽，排水效果好，旋耕土质疏松，能施放长效缓释肥，无伤害定长输送木薯种茎，有利于提高木薯产量；该机可起垄、施肥、下种、培土覆盖一次完成，播种效率高。
用于生产包裹好的包捆件的方法和设备,本发明涉及用于生产包裹好的包捆件的方法和设备。包捆件（3）在第一包裹阶段中移动通过包裹装置（6），而设有分配器装置（4）的上述包裹装置（6）在第一旋转平面中沿着环形路线绕上述包捆件（3）旋转。在另一个任选的第二包裹阶段中，上述包捆件（3）通过旋转装置在基本上垂直于上述第一旋转平面的第二旋转平面中旋转。在上述各阶段之间，将包裹材料带（5）的表面转动90°以便在两个阶段中上述包裹材料带的上述表面总是基本上垂直于上述旋转平面。第一包裹阶段包括使用隧道装置（9），这使它能生产未捆扎的包裹好的包捆件和捆扎的包裹好的包捆件。
用于形成和包卷农作物物料的捆包的农用系统,本发明涉及一种农用系统(1)，其包括：打包设备(2)，所述打包设备包括捆包形成装置(2a)以形成捆包，所述捆包形成装置包括可枢转的后部挡板(9)以打开其中可以形成捆包的打包室(14)，和包卷设备(3)，所述包卷设备将捆包包卷在包卷材料中，包卷设备包括在包卷期间支撑捆包的包卷台(15)和包卷装置(16)，该包卷装置包括一个或多个可运动部件(18)以在包卷期间沿着围绕支撑在包卷台上的捆包的轨迹转动，其特征在于，包卷设备(3)部分位于打包设备(2)的下方，其中，包卷设备(3)的一个或多个可运动部件(18)的轨迹和打包设备(2)的可枢转的后部挡板(9)的轨迹是不重叠的。
联合收割机的废秸秆刀具装置,利用限制体简单且牢靠限制刮刀的定位和机体的宽度方向上的运动。平行地横向架设有以圆板状的拢入刀和拢入体作为一对而安装有多对的拢入刀轴、和安装有多个圆板状的切断刀的切断刀轴，在成对的拢入刀和拢入体之间隔开有规定的间隙，在该间隙与其相对地配置切断刀的刀尖部，以夹着拢入刀轴的方式在与切断刀轴相反一侧与这些轴平行地横向架设有安装有多个刮刀的支轴，各刮刀以使其基端部沿轴线方向自由滑动的方式安装在支轴上，另一方面，使形成在刮刀前端部的嵌合凹部与位于拢入刀与拢入体之间的拢入刀轴的外周一半的部分相嵌合，使刮刀介于拢入刀与拢入体之间，沿刮刀的基端部的前端面，配置有在机体的宽度方向延伸的板状的限制体，在限制体的下端部在机体的宽度方向隔开间隔地形成有弯曲片，并且弯曲片以前端指向拢入刀乃至拢入体的方式弯曲形成，通过相邻的弯曲片的侧端面彼此限制刮刀的定位和机体的宽度方向上的运动。
玉米脱粒机,<b>本发明涉及一种玉米脱粒机，该脱粒滚筒上方安装有玉米喂送组件，在该脱粒滚筒下方安装有弧形限位筛，在玉米喂送组件与脱粒滚筒之间还设置有用于限定玉米穗在脱粒过程中所在位置的限位件。该玉米脱粒机可以使玉米穗连续地从玉米喂送组件输入到脱粒滚筒并快速脱粒，其工作效率非常高。</b>
用于收割机的稻麦穗粒剥离结构及带有该结构的收割机,本发明公开了一种用于小型化收割机上的稻麦穗粒剥离结构及带有该结构的小型收割机。该结构包括转筒及弹性脱粒辊，在转筒下方还设有半圆形的金属网筛，网筛的内表面与脱粒辊的外表面间的径向间距在1.5－2.0个稻粒或麦粒的粒径，网筛上相邻两纬线之间距在2－3个稻粒或麦粒的粒径。本发明使进入网筛与脱粒辊间的稻或麦穗在弹性脱粒辊碾搓挤压的作用下，其粒壳很容易分离，稻或麦粒由网筛漏入收集箱内，而穗爪则随转筒的转动由其后排出。本发明的带有所述稻麦穗粒剥离结构的收割机，可以制造成体积小、重量轻、耗能少、成本低的小型收割机，该小型收割机适于在水田、小块麦田及丘陵地区的农收时使用，同时，因其造价低也适于一般农户购买。
稻麦联合收割机分离器,本发明涉及农业收割机械，尤其是一种稻麦联合收割机分离器，包括设置在脱粒箱和出料斗，出料斗底部的出料斗筛网与出料斗的出料口共同形成进风口，在出料斗壳体上安装有调节进风口风量大小的调节板；其中：在出料斗与脱粒箱相接的每一侧设置有至少一个分离器，位于出料斗左侧的分离器Ⅰ的内腔与出料斗内腔接通形成一级分流通道，位于出料斗右侧的分离器Ⅱ内腔与出料斗内腔接通形成二级分流通道；安装在分离器Ⅰ和分离器Ⅱ中的扬尘扇的转轴与动力源输出轴通过链条或皮带连接。本发明由于所述结构而具有的优点是：提高了分离率、降低了粮食损失率和提高了工作效率。
一种干果储存仓及其工作方法,一种干果储存仓及其工作方法。提供了一种结构简单、精巧，可实现物料冷却回软、杀菌、在线称重、自动化生产并在枣的加工工艺中有效避免枣变质和滋生虫卵干果储存仓及其工作方法。包括仓体、进料系统和出料系统；仓体内固定均布若干长条形的角状盒；干果储存仓还包括通风系统和杀菌系统；通风系统包括若干层支管组、总管和的风机；支管组包括若干支管；杀菌系统包括与总管连通的臭氧发生装置。本发明针对枣的两种常见的变质因素，在储存仓中增设了通风系统，有效的避免了各类细菌在枣中滋生。本发明通过臭氧杀毒的方式，对枣中的虫卵及残留的细菌进行统一灭杀和消除，使得枣从储存仓中送出后可符合国家食品卫生安全的标准。
一种全喂入收割机用的秸秆抛洒装置,本发明公开了一种全喂入收割机用的秸秆抛洒装置，包括滚筒、带动滚筒转动的传动轴，所述滚筒的外圆周面上均布固定有至少4列偶数个分料装置，相邻的两个分料装置交错排列。固定在滚筒上的每一个分料装置的正投影均和所述滚筒的中心轴线成一个向一侧倾斜的夹角a，且相邻的分料装置倾斜的方向相反，所述的每一个分料装置由至少4个分料板构成。而本发明的分料是一个分料装置向一个方向分料，而与之相邻的分料装置则向完全相反的方向分料，如此反复循环，就使得抛洒出来的秸秆十分均匀。
