"patent_id","名称","申请号","摘要"
"11607329","一种前插式油菜移栽机栽植机构","CN201310241493.3","一种前插式油菜移栽机栽植机构，包括减速箱、凸轮开启机构、栽植臂组件和栽植器，所述减速箱安装在移栽机的输入轴上，其特征在于：两个所述减速箱对称安装在所述输入轴的两端，每个所述减速箱设有三个输出端，所述减速箱其中一侧的两个输出端与所述栽植臂组件连接，另一侧的输出端与所述凸轮开启机构连接，所述栽植臂组件的末端通过轴对称安装有两个栽植器，所述栽植器由所述凸轮开启机构控制落苗。本装置具有一次性完成四行同步打孔、移栽油菜苗的功能；前插式的布置，使得整机更紧凑，减少漏栽率；该机构具有伤苗率、埋苗率和漏苗率低，立苗率高，符合油菜移栽的农艺要求等特点。"
"11607330","水田施肥深度调节装置","CN201310218159.6","水田施肥深度调节装置属于农业机械；在施肥开沟器上固装滑套，导向滑套套配在滑套上，在导向滑套上沿轴向方向设有导向槽孔，在内孔壁面上带有导向螺纹槽的导向外套套装在导向滑套上，导向销插配在导向滑套上的导向槽孔内，导向销里侧部固装在滑套上，其外侧部插配在导向外套的导向螺纹槽内，在导向滑套下侧部上通过配装的锁紧块与锁紧螺钉的配合将导向滑套在滑套上紧固定位，在导向滑套上端外部上配装连接件，连接件与导向滑套配合将导向外套轴向定位；本装置实现了水田施肥装置施肥深度的单个调节，具有结构简单合理、调节方便、适应水田条件能力强、适用机型广、作业质量好的特点。"
"11607471","托鲁巴姆种子的催芽方法","CN201310208687.3","本发明公开一种托鲁巴姆种子的催芽方法，包括将种子放入搓洗袋中搓洗，随后将搓洗袋放在流水中冲洗，再将洗净后的种子放在赤霉素水溶液浸种，再放入培养箱保湿催芽几个步骤。本发明解决了托鲁巴姆种子发芽的技术难题，对茄子生产具有十分重要的生产价值。与现有技术相比，使用本发明所述方法对托鲁巴姆种子进行催芽，种子的发芽率高、发芽时间快，发芽时间集中；并且，通过发明所述方法催芽的托鲁巴姆种子，不易发生发霉现象，非常适用于农业推广。"
"11607826","高寒地区种子包衣工艺","CN201310329822.X","本发明提供一种高寒地区种子包衣工艺，主要包括三个步骤，种子加温步骤：利用第一提升机(1)将种子喂入到用种子加温机(2)，同时热源(3)为加温机(2)提供热能，将种子加热到8-12度，产生连续的热种子流；种子包衣步骤：利用第一皮带机(10)将加温后的种子输送到第二提升机(4)，然后喂入到种子包衣机(5)，对种子进行包衣；种子包衣后成膜及干燥步骤：利用包衣后成膜仓(6)对包衣后的种子进行快速干燥，最后利用第二皮带机(9)将包衣成膜干燥后的种子输出。"
"11607963","一种果园开沟施肥机","CN201310349201.8","本发明公开了一种与果园专用拖拉机配套使用的果园开沟施肥机，由悬挂架、开沟装置、施肥装置、覆土装置、地轮、机架和液压系统等构成，悬挂架与机架铰链连接，开沟装置、覆土装置及机架分别与液压系统液压控制连接，施肥装置与地轮链传动连接，悬挂架安装在机架的前上方，开沟装置安装在机架的前下方，施肥装置安装在机架的中后位置，覆土装置安装在机架的后下方，地轮安装在机架的中下方，该果园开沟施肥机集开沟、施肥及覆土功能于一体，通过悬挂架与果园专用拖拉机的后悬挂机构实现连接，通过地轮的转速控制施肥量的大小，利用液压驱动的方式控制整机的升降、开沟及覆土作业，操作方便，实用性强，具有较强的推广与应用价值。"
"11608404","马铃薯播种机双轮盘排种器相位调整机构","CN201310513070.2","马铃薯播种机双轮盘排种器相位调整机构属于农业机械；在左、右排种轮盘相邻内侧部位下方与排种托板中间部位上方之间对应配装左、右投种相位调节插板，在左、右投种相位调节插板上分别开设左、右投种口，在排种托板中间侧部上固设座板，通过左、右移动调节螺栓组分别将左、右投种相位调节插板与座板连接；本机构实现了马铃薯播种机双轮盘排种器的左、右排种轮盘之间投种相位角的调节，具有机构设计新颖合理、结构简单、调节操作简易方便、使用可靠、作业精度高的特点，尤其适合小种薯播种作业使用。"
"11608832","植生带点阵式点胶装置","CN201310657550.6","植生带点阵式点胶装置属于农业机械；在机架总成下部上配装带有主动链轮的调速电机，两块侧板相对配装在机架总成上侧部上，在两块侧板上、位于两块侧板之间部位处依次配装胶辊总成、压胶辊总成、输送带主、从动辊总成，配有匀胶盒的胶盒配置在胶辊总成侧下方，胶绳套装在胶辊总成和压胶辊总成上，输送带套装在输送带主和从动辊总成上，链条套装在主动链轮和输送带主动辊总成上的从动链轮上，在压胶辊总成的压胶辊表面上沿轴线方向开设多条相互平行的通槽，压胶辊与输送带接触配合；本装置实现了在下植生带上点阵式涂胶，不仅节省玉米淀粉胶液，而且上、下植生带粘合牢固，确保落种不移位，植生带强度好。"
"11608912","一种盆栽池养荷花的施肥方法","CN201310694787.1","本发明涉及一种盆栽池养荷花的施肥方法，该方法包括以下步骤：1)移栽前，施入腐熟的豆饼肥作为底肥，移栽时，在根周施入生根剂；2)在荷花长出4-5片浮叶时，施入磷肥为主的复合肥；3)在花蕾出水后，施入磷钾肥；4)在盛花期施入复合肥；5)在开花后期施入复合肥。本发明在盆栽池养荷花的不同生长期，为荷花补充各成长期所需营养成分，包括大量元素和微量元素，结合传统根施有机肥，使荷花在各个生长期能全面、充分的获取所需营养成分，保持营养均衡，确保根、茎、叶、果等正常生长，有利于观赏性的提高。"
"11609892","一种调控设施蔬菜地土壤磷素养分非均衡化的方法","CN201010216747.2","本发明提供了一种调控设施蔬菜地土壤磷素养分非均衡化的方法，根据设施蔬菜地土壤有效磷含量水平，以土壤有效磷养分含量不成为实现目标产量的限制因子为前提，通过土壤测试和养分平衡监控，使土壤有效磷含量保持在一定范围内。采用本发明的方法对设施蔬菜地磷素养分非均衡化进行调控，可以使土壤磷素养分非均衡化减少30％以上，养分利用率提高15％，减少农田磷肥使用量20％以上，农作物品质提高。农民可减少投入成本100-200元/公顷，增加经济收入200-300元/公顷。此外，农田磷向水体的排放将大幅减少，对区域水环境具有明显的改善作用。"
"11610550","一种易于调节的追肥枪","CN201210031138.9","本发明涉及一种易于调节的追肥枪，包括把手组件、导管组件、水壶组件、出水管组件，把手组件连接导管组件，水壶组件设置于导管组件外与导管组件连通，导管组件连接出水管组件，把手组件包括壳体和长条形的把手架，把手架通过铰链连接在壳体内部，导管组件包括外管和设置于外管内的推杆，外管内固定有弹簧，推杆通过连接件连接在弹簧上，推杆靠近出水管组件的一端的顶端设置有密封垫，密封垫密封于外管的外侧，把手架上设置有凸起，凸起与推杆靠近把手组件的一端的顶端接触。本发明具有的有益效果：优化了把手的结构，使得安装方便，使用简单，同时可调节出水量的大小，达到了易于调节的效果。"
"11611030","吸嘴式水稻育秧精量自动播种装置","CN201210137744.9","本发明公开了一种吸嘴式水稻育秧精量自动播种装置。包括机架、真空吸种总成、气动定位总成、秧盘输送总成、种盘和控制器，真空吸种总成由吸种部件、电磁阀、负压风机等组成，负压风机、电磁阀、吸种部件通过波纹管串联连接，由电磁阀控制波纹管开闭实现吸种部件内压力由负压向常压间歇转换从而完成吸种、落种过程；气动定位总成由升降导轨、升降气缸、平移导轨、平移气缸等组成，完成吸种部件的升降、平移；秧盘输送总成输送秧盘并使秧盘精确定位，整机由控制器控制。本发明能够实现水稻育秧精量播种，播种量精确可调，种子间距精确控制，种子在秧盘内分布均匀，播种过程对种子无破损，适于播水稻干种子、浸泡种子、催芽种子，播种过程自动化。"
"11611349","小硬实种子无级精量条播机","CN201210275587.8","本发明主要涉及农业机械，尤其涉及苜蓿播种机的结构。一种小硬实种子无级精量条播机，包括有由悬挂装置和承重平台组成的机架，在悬挂装置下方设有播深调节装置及行走地轮传动系统，在承重平台上方设有排种装置、排肥装置，在承重平台下方设有开沟器和覆土镇压装置，其主要特点在于所述排种装置的排种轮上设有螺旋渐变槽；所述的行走地轮传动系统的地轮轴上设有单链轮，传动链条通过单链轮连接排肥轴上设有的双联链轮，第二传动链条通过双联链轮连接排种轴上设有的三联链轮。本发明设计新颖，结构紧凑，操作简便，通用性强，整机适应性好。尤其是排种轮表面的螺旋渐变槽和排肥轴、排种轴上的二联、三联链轮，配合调节可实现小硬实种子无级精密播种，提高了播种质量和工作效率，保证了农、牧业的产量，改善了农作物或牧草机械化收获工作条件。"
"11611803","一种灌溉施肥系统","CN201210341278.6","本发明公开了一种灌溉系统，所述灌溉系统包括能够任意方向移动的输水软管；与所述输水软管相连的喷水装置，其中所述喷水装置包括：与所述输水软管相连的第一支管；微喷带组，所述微喷带组包括预设个数的微喷带，所述微喷带分别与所述第一支管相连；旁通阀组，所述旁通阀组包括与所述微喷带一一对应的旁通阀，所述旁通阀的一端安装在所述第一支管内，另一端与其对应的微喷带相连。本发明采用输水软管使该灌溉系统方便移动，通过微喷带方式实现快速且均匀地喷洒灌溉，满足机械化移栽作物及时补灌的要求，节约了灌溉用水，进一步的，避免了表层土壤含水量过高，使土壤通透性差，作物根系呼吸困难的情况，提高了作物的生产效率。"
