"patent_id","名称","申请号","摘要"
"11568250","一种果园实时喷药-供给-维护多机器人系统","CN201310221017.5","本发明涉及一种果园实时喷药-供给-维护多机器人系统，主要包括监控中心(1)、果园喷药机器人(2)(3)，供给机器人(4)和保养维护机器人(5)。系统的组织结构为分层式结构，监控中心(7)居于上层，各机器人居于下层；各机器人之间关系平等，均能够通过无线网络相互进行信息交流，同时与监控中心也进行信息交换。机器人采用北斗卫星导航技术，导航容易实现。本系统能够指挥多台机器人完成果园喷药-供给-维护工作，提高了综合工作效率，也能够保证工作人员的人身安全。"
"11568696","一种后喷式多喷头电动喷雾机","CN201310498405.8","本发明涉及一种后喷式多喷头电动喷雾机，包括喷雾机主体和后喷式多喷头，所述喷雾机主体包括药箱、隔膜泵和蓄电池，所述药箱出口管与所述隔膜泵的进水管连接，所述隔膜泵的出水管与后喷式多喷头连接，所述隔膜泵上设置有相互电路连接的蓄电池，所述后喷式多喷头包括箍紧条部分、支架部分、喷嘴杆和塑料连接管，所述支架部分一侧固定在箍紧条部分上，所述喷嘴杆通过橡胶带系于所述支架部分另外一侧，所述喷嘴杆与所述平面垂直设置，所述塑料连接管一端连接所述喷嘴杆，另一端连接隔膜泵出水管。本发明较传统电动喷雾机增加一个后喷式多喷头，多个喷头同时向后喷洒农药，这样既保护人体健康又提高作业效率。"
"11571433","液压自走式棉田高隙喷药车","CN201210463329.2","本发明具体为一种液压自走式棉田高隙喷药车，解决了现有喷药采用手持喷洒杆喷洒存在费时费力且喷药效果差的问题。机架下方设置有前驱动轮和后转向轮，机架上方设置有液压油泵、柴油机、三联泵及药液箱，液压油泵、柴油机、三联泵的输出端对应连接有皮带轮I、皮带轮II、皮带轮III，液压油泵周围设置有液压分配器、操纵杆、方向机和液压油箱，支架前侧下方设置有液压马达，机架后侧设置有转向油缸，机架周围下方有喷药臂，喷药臂上固定有若干喷头，液压油泵、液压分配器及液压马达依次连通，液压油泵、方向机及转向油缸依次连通，三联泵与药液箱连通，三联泵的出药管与喷头连通。本发明具有结构简单紧凑、操作方便且成本低廉的优点。"
"11572348","田间灯诱昆虫图像采集装置","CN201310117383.6","本发明公开了一种田间灯诱昆虫图像采集装置。它包括灯光诱杀模块、昆虫传输模块、图像采集模块和昆虫收集箱。除灯光诱杀模块外，其余模块安装在一密闭箱体内。灯光诱杀模块包括中心的诱虫光源、中间的杀虫电网和外层的外网罩，位于箱体外顶部。昆虫传输模块包括白色平传送带、电机、皮带轮轴和长条刷，位于中部。图像采集模块包括光源、图像传感器、图像采集控制、存储和传输设备，位于上部。诱虫灯诱集昆虫，经杀虫电网杀死，通过箱体进虫口落入平传送带，电机控制皮带转轴带动传送带使昆虫送至图像传感器下，采集昆虫图像并存储。当传送带运动方向发生改变，昆虫脱离传送带，落到下面的昆虫收集箱，下部的长条刷清理传送带上的杂质。"
"11573152","一种杀虫设备以及采用该设备杀虫的方法","CN201310295649.6","本发明公开了一种杀虫设备以及采用该设备杀虫的方法，以解决现有技术中采用微波杀虫方法或设备对粮食、中药材、茶叶、木材等进行微波杀虫时，杀虫不彻底的问题。本发明的杀虫设备，包括传送机构、微波杀虫机构和红外线加热杀虫设备；所述传送机构与微波发生装置之间设有一层透微波但不透气的保温膜，物料由所述传送机构传送至微波腔体时，所述保温膜形成所述物料的覆盖层。采用该设备杀虫的方法，采用微波杀虫，所述微波杀虫的过程中，在被处理物料的表层覆盖一层保温膜，所述保温膜透微波但不透气，微波透过所述保温膜对所述物料进行杀虫；所述微波杀虫后，进行红外线加热杀虫。"
"11573577","误航滞留高效光诱杀虫灯","CN201410072402.2","一种误航滞留高效光诱杀虫灯，包括灯帽、引虫灯、集虫壳体、底座板、杀虫电网圈和连接柱，在灯帽的下端设有密闭盒体用于安装控制电路板，以防淋雨短路烧毁，底座板固定在集虫壳体的上方，底座板和集虫壳体的结合体通过连接柱与灯帽连按成一个框架，引虫灯安装在底座板与灯帽下端之间，杀虫电网圈设置在底座板与灯帽下端面之间，引虫灯位于杀虫电网圈内，所述杀虫电网圈是围合引虫灯的多层间隔分布结构，其分布层数大于等于2，内层的杀虫电网圈中相邻两根正负电极线之间的间距小于外层杀虫电网圈中相邻两根正负电极线之间的间距，它能根据预定杀灭害虫的种类进行有针对性光引诱电网杀灭，不仅害虫聚集性好，而且杀灭害虫个体范围广。"
"11573578","一种光诱电击杀和胶粘杀集成物理杀虫装置","CN201410073203.3","一种光诱电击杀和胶粘杀集成物理杀虫装置，包括电网杀虫灯、粘虫灯、灯架和电路控制器，所述电网杀虫灯和粘虫灯分别固定在灯架上，控电路制器安装在灯架上，电网杀虫灯和粘虫灯与电路控制器电连接，在电网杀虫灯中设置间距不同的多层杀虫电网圈和多块误航滞留撞击板，在粘虫灯中采用了变光引虫灯并增设了反光镜面层，提高了引虫粘虫效果，这种双重物理杀虫装置，能通更换光色提高害虫的聚集性，采用多层电网击杀和胶粘杀虫灯能对害虫进行有效杀灭，在电网杀虫灯中增设误航滞留撞击板，能使害虫的视觉产生混乱，不是被撞死，就是被电击，能大幅度提高综灭虫效果；在灯架上增设太阳能电池板，是为了扩大本装置的使用范围。"
"11575245","喷杆式喷雾机及喷杆减振装置","CN201210212275.2","本发明提供一种喷杆减振装置，该喷杆减振装置用于抑制喷杆式喷雾机的喷杆（4）的振动。喷杆式喷雾机设有：连杆臂（2），该连杆臂安装在车体（1）上；升降缸（3），该升降缸设置为介于在车体和连杆臂之间，其用于使连杆臂升降；工作油供排装置（5），该工作油供排装置用于向支承连杆臂的升降缸供给工作油或从该升降缸排出工作油，从而使升降缸伸缩；以及喷杆（4），该喷杆一端被支承于连杆臂，另一端被设为自由端，其用于喷洒防除液。该喷杆减振装置设有蓄压器（60）和阻尼阀（61），其中，蓄压器具有连接于液压缸的油室（62）和对油室施加压力的弹簧室（63），阻尼阀对往返于液压缸和油室之间的工作油施加阻力。"
"11575464","一种窗吸式驱蚊器","CN201210429050.2","一种窗吸式驱蚊器，包括外壳，内机，灯圈，太阳能电池板，吸盘和蓄电池，其中，所述外壳的底部与所述吸盘连接；所述外壳内装有内机，灯圈和太阳能电池板；所述太阳能电池板通过导线与蓄电池连接；所述蓄电池通过开关与所述内机和所述灯圈连接。本发明不仅结构简单、外表美观、使用方便并且还可以节约空间和环保节能。"
"11576648","一种利用洗洁精诱杀烟粉虱种群中菌蚊的方法","CN201310092587.9","本发明涉及一种利用洗洁精诱杀烟粉虱种群中菌蚊的方法，步骤如下：（1）将洗洁精与水按体积比1:（99～199）混合后，制得洗洁精稀释液；（2）向步骤（1）制得的洗洁精稀释液中按质量百分比2%～10%的比例加入蔗糖，制得菌蚊诱杀剂；（3）将步骤（2）制得的菌蚊诱杀剂加入宽口的容器中，然后置于饲养烟粉虱的种群笼中，每4～7天更换一次菌蚊诱杀剂。本发明所述的方法不仅可以诱杀菌蚊还可以诱杀少量的蓟马，但对烟粉虱的生长繁殖不产生影响。"
"11576835","生态模拟诱蚊监测工具","CN201310182089.3","本发明公开了一种生态模拟诱蚊监测工具，包括机架，所述机架中设有模拟人体生态特点的生态诱蚊装置，所述机架上设有发射紫外线的紫外线诱蚊装置，所述生态诱蚊装置和紫外线诱蚊装置周围设置有用于将诱来的蚊子收集起来的收集装置；所述生态诱蚊装置包括模拟人体呼吸散发二氧化碳的二氧化碳释放机构、模拟人体体温的热量发生机构、模拟人体散发气味的气味释放机构、模拟人体出汗时湿度的湿气释放机构；所述机架内还设有控制二氧化碳释放机构、热量发生机构、气味释放机构、湿气释放机构和收集装置工作的控制装置以及供电装置。本发明提供一种监测高效、诱蚊效率高、捕获蚊形态细节完整的生态模拟诱蚊监测工具。"
"11577507","一种野生动物自动捕捉笼箱","CN201310539530.9","本发明公开了一种野生动物自动捕捉笼箱，包括设有进口的箱体；设于进口的箱门；吸引野生动物的引诱装置；设于箱体内部的第一传感装置，用于不间断检测是否有野生动物进入箱体内部；设于箱体的进口的第二传感装置，用于不间断检测箱门的关闭轨迹所在空间是否有野生动物；控制机构，其设于箱体内部或外部，包括电源，分别连接第一传感装置和第二传感装置的第一控制电路，以及根据第一传感装置和第二传感装置的检测信号触发箱门关闭的锁紧件，所述第一传感装置与第二传感装置同时产生检测信号，不触发锁紧件；所述第一传感装置产生检测信号，第二传感装置无检测信号，触发锁紧件。本发明结构简单，降低了野生动物被箱门夹伤的可能性，提高安全捕捉野生动物的可靠性。"
